DHIL	63.00	63.00	57.92	57.92	6100	57.92	1226995260000
DUCK	10.25	10.25	9.70	10.20	8800	10.20	1034060460000
DRYS	7.10	7.37	6.74	7.30	58304600	7.30	1243494060000
DEPO	5.10	5.10	5.00	5.00	26800	5.00	1019804460000
DFR	0.85	0.91	0.83	0.85	20300	8.50	1221030060000
DRYS	21.01	21.28	18.11	19.50	4648300	19.50	1224140460000
DELL	10.25	10.73	10.22	10.55	20913000	10.55	1240297260000
DMLP	22.75	23.20	22.75	23.20	9500	14.31	1102060860000
DTSI	25.99	26.23	25.62	25.83	102800	25.83	1081234860000
DTSI	24.12	24.48	23.91	24.15	148000	24.15	1079424060000
DRIV	4.80	5.22	4.51	5.15	218200	5.15	996130860000
DGICA	22.20	22.25	21.95	21.98	44400	10.96	1104912060000
DHIL	40.52	40.96	39.60	39.73	18600	39.73	1245135660000
DLIA	11.00	11.13	10.60	10.86	176200	10.86	1146121260000
DITC	0.89	0.98	0.89	0.90	16300	0.90	1225872060000
DCOM	30.94	31.15	30.69	30.97	134700	16.08	1069833660000
DNEX	45.55	45.85	45.32	45.65	85300	45.65	1092726060000
DWCH	3.52	3.54	3.39	3.54	3900	3.54	1176879660000
DORM	8.38	8.75	8.00	8.00	57000	4.00	674290860000
DEST	18.05	18.05	16.82	17.32	18200	17.32	1208502060000
DNEX	37.25	37.25	36.00	36.50	96400	18.25	830329260000
DORM	12.25	12.35	12.25	12.35	1800	12.35	1178780460000
DCOM	14.41	14.47	14.21	14.47	84800	12.17	1142409660000
DECK	30.25	31.04	30.00	30.35	1291700	30.35	1134115260000
DPTR	8.57	9.98	8.17	9.09	1998400	9.09	1223449260000
DARA	0.05	0.05	0.04	0.05	5000	2.00	1188198060000
DARA	0.50	0.50	0.36	0.41	5200	0.41	1237791660000
DANKY	7.82	8.01	7.33	7.95	657300	7.89	903682860000
DJSP	7.10	7.10	7.10	7.10	000	7.10	1240297260000
DCTH	3.20	3.28	3.19	3.25	48500	3.25	1162540860000
DPTR	1.71	1.80	1.69	1.70	10345600	1.70	1243407660000
DISH	27.00	27.00	26.62	26.62	542400	2.91	839574060000
DLIA	7.11	7.13	6.91	6.92	70000	6.92	1155020460000
DMLP	20.70	20.70	20.50	20.65	35400	16.32	1191567660000
DORM	7.25	7.25	6.75	7.25	27200	3.63	768639660000
DGICB	16.80	16.80	16.80	16.80	000	16.70	1262678460000
DJCO	31.12	31.12	31.12	31.12	000	31.12	982310460000
DJCO	30.50	30.50	30.50	30.50	000	30.50	1069660860000
DRCO	17.00	17.96	16.99	17.80	35300	17.80	1099468860000
DRAM	9.25	9.50	9.25	9.25	98700	2.64	852537660000
DORM	2.19	2.25	2.12	2.12	13600	1.06	984556860000
DECK	2.75	3.00	2.75	2.75	39600	2.75	909734460000
DGAS	27.20	27.21	27.20	27.21	300	21.33	1105689660000
DTPI	3.90	4.20	3.90	4.19	79100	3.70	1224486060000
DEST	27.61	29.16	26.33	26.60	124700	26.60	1149058860000
DGICB	21.00	21.00	21.00	21.00	300	6.39	878803260000
DAIO	3.65	3.72	3.55	3.60	11700	3.60	1169107260000
DLTR	33.50	33.75	32.59	32.81	681700	32.81	1019631660000
